"COMPANY","PRODUK_GROUP","brand","OPERATING","ORGANIZATION","Nasional","L1","L2_jabo","L2_subdist","L2_jabar","L2_jateng","L3","L4","MANAGER","gr_sty1","BRAND","CHANNEL","SUB_CHANNEL","CHANNEL_FORMAT","SALES_TYPE.y","jml","totalsum"
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim2",NA,"Psi",NA,"Beverage","SUBDIST","PSI","BALI","Indonesia Timur II",251,134507.5832
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim2",NA,"Psi",NA,"Beverage","SUBDIST","PSI","BANYUWANGI","Indonesia Timur II",78,22999.3335
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim2",NA,"Psi",NA,"Beverage","SUBDIST","PSI","JEMBER","Indonesia Timur II",225,144939.7503
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim2",NA,"Psi",NA,"Beverage","SUBDIST","PSI","JOMBANG","Indonesia Timur II",165,148004.2499
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim2",NA,"Psi",NA,"Beverage","SUBDIST","PSI","KEDIRI","Indonesia Timur II",178,168309.0831
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim2",NA,"Psi",NA,"Beverage","SUBDIST","PSI","MADIUN","Indonesia Timur II",178,162795.1671
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim2",NA,"Psi",NA,"Beverage","SUBDIST","PSI","MADURA","Indonesia Timur II",88,35611.5
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim2",NA,"Psi",NA,"Beverage","SUBDIST","PSI","MALANG","Indonesia Timur II",258,236051.6665
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim2",NA,"Psi",NA,"Beverage","SUBDIST","PSI","SURABAYA","Indonesia Timur II",509,644392.3335
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim3",NA,"Indotim",NA,"Beverage","SUBDIST","INDOTIM","BERAU","Indonesia Timur III",94,18542
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim3",NA,"Indotim",NA,"Beverage","SUBDIST","INDOTIM","NUNUKAN","Indonesia Timur III",70,3907
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim3",NA,"Indotim",NA,"Beverage","SUBDIST","INDOTIM","PANGKALANBUN","Indonesia Timur III",126,24574.1667
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim3",NA,"Indotim",NA,"Beverage","SUBDIST","INDOTIM","PONTIANAK","Indonesia Timur III",202,354963.833
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim3",NA,"Indotim",NA,"Beverage","SUBDIST","INDOTIM","T SELORHILIR","Indonesia Timur III",83,8392
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim3",NA,"Indotim",NA,"Beverage","SUBDIST","INDOTIM","TARAKAN","Indonesia Timur III",137,32528.0835
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim3",NA,"Irian Jaya",NA,"Beverage","SUBDIST","INDOTIM","AIMAS","Indonesia Timur III",40,1218
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim3",NA,"Irian Jaya",NA,"Beverage","SUBDIST","INDOTIM","BIAK","Indonesia Timur III",13,381
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim3",NA,"Irian Jaya",NA,"Beverage","SUBDIST","INDOTIM","BINTUNI","Indonesia Timur III",38,1063
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim3",NA,"Irian Jaya",NA,"Beverage","SUBDIST","INDOTIM","FAKFAK","Indonesia Timur III",12,785
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim3",NA,"Irian Jaya",NA,"Beverage","SUBDIST","INDOTIM","JAYAPURA","Indonesia Timur III",92,6884.5001
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim3",NA,"Irian Jaya",NA,"Beverage","SUBDIST","INDOTIM","KAIMANAN","Indonesia Timur III",13,270
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim3",NA,"Irian Jaya",NA,"Beverage","SUBDIST","INDOTIM","MANOKWARI","Indonesia Timur III",80,6497
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim3",NA,"Irian Jaya",NA,"Beverage","SUBDIST","INDOTIM","MERAUKE","Indonesia Timur III",66,2201
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim3",NA,"Irian Jaya",NA,"Beverage","SUBDIST","INDOTIM","NABIRE","Indonesia Timur III",52,1872
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim3",NA,"Irian Jaya",NA,"Beverage","SUBDIST","INDOTIM","SENTANI","Indonesia Timur III",43,2478
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim3",NA,"Irian Jaya",NA,"Beverage","SUBDIST","INDOTIM","SERUI","Indonesia Timur III",31,793
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim3",NA,"Irian Jaya",NA,"Beverage","SUBDIST","INDOTIM","SORONG","Indonesia Timur III",75,6716
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim3",NA,"Irian Jaya",NA,"Beverage","SUBDIST","INDOTIM","TIMIKA","Indonesia Timur III",116,7934
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim3",NA,"Psi",NA,"Beverage","SUBDIST","PSI","BALIKPAPAN","Indonesia Timur III",207,126067.25
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim3",NA,"Psi",NA,"Beverage","SUBDIST","PSI","BANJARMASIN","Indonesia Timur III",318,356022.084
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim3",NA,"Psi",NA,"Beverage","SUBDIST","PSI","SAMARINDA","Indonesia Timur III",237,231359.9165
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim3",NA,"Psi",NA,"Beverage","SUBDIST","PSI","SAMPIT","Indonesia Timur III",95,52906.25
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,NA,"Indobar","Indobar",NA,"Beverage","SUBDIST","INDOBAR","BANGKA","Indonesia Barat",190,75578.5836
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,NA,"Indobar","Indobar",NA,"Beverage","SUBDIST","INDOBAR","BATAM","Indonesia Barat",209,109372
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,NA,"Indobar","Indobar",NA,"Beverage","SUBDIST","INDOBAR","BATURAJA","Indonesia Barat",109,50180.1672
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,NA,"Indobar","Indobar",NA,"Beverage","SUBDIST","INDOBAR","BELITUNG","Indonesia Barat",164,33468.0833
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,NA,"Indobar","Indobar",NA,"Beverage","SUBDIST","INDOBAR","BENGKULU","Indonesia Barat",221,125009.1668
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,NA,"Indobar","Indobar",NA,"Beverage","SUBDIST","INDOBAR","BUKIT TINGGI","Indonesia Barat",225,117725.6668
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,NA,"Indobar","Indobar",NA,"Beverage","SUBDIST","INDOBAR","JAMBI","Indonesia Barat",400,456798.4998
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,NA,"Indobar","Indobar",NA,"Beverage","SUBDIST","INDOBAR","LAMPUNG","Indonesia Barat",437,548124.9166
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,NA,"Indobar","Indobar",NA,"Beverage","SUBDIST","INDOBAR","LUBUKLINGGAU","Indonesia Barat",155,66674.2501
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,NA,"Indobar","Indobar",NA,"Beverage","SUBDIST","INDOBAR","MEDAN","Indonesia Barat",461,284475.0005
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,NA,"Indobar","Indobar",NA,"Beverage","SUBDIST","INDOBAR","PADANG","Indonesia Barat",176,99311
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,NA,"Indobar","Indobar",NA,"Beverage","SUBDIST","INDOBAR","PALEMBANG","Indonesia Barat",363,456366.3337
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,NA,"Indobar","Indobar",NA,"Beverage","SUBDIST","INDOBAR","PASAMAN","Indonesia Barat",47,29987
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,NA,"Indobar","Indobar",NA,"Beverage","SUBDIST","INDOBAR","PEKANBARU","Indonesia Barat",301,369740.5002
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,NA,"Indobar","Indobar",NA,"Beverage","SUBDIST","INDOBAR","PRABUMULIH","Indonesia Barat",38,16076.6669
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,NA,"Indobar","Indobar",NA,"Beverage","SUBDIST","INDOBAR","RAHAT","Indonesia Barat",142,47185.3333
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,NA,"Indobar","Indobar",NA,"Beverage","SUBDIST","INDOBAR","SOLOK","Indonesia Barat",55,29757
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,NA,"Indobar","Indobar",NA,"Beverage","SUBDIST","INDOBAR","TANJUNGPINANG","Indonesia Barat",148,14280.5833
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jawa Barat-OU","B01-MSP Bandung","Nasional",NA,NA,NA,"Jawa_barat",NA,"Bandung1","BDG1_Iwan","BDG1_Iwan","Bandung1","Beverage","FOOD SERVICE","FOOD SERVICE","BAKERY N CAKE","Bandung I",25,16.3334
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jawa Barat-OU","B01-MSP Bandung","Nasional",NA,NA,NA,"Jawa_barat",NA,"Bandung1","BDG1_Iwan","BDG1_Iwan","Bandung1","Beverage","FOOD SERVICE","FOOD SERVICE","CAFE","Bandung I",839,2404.667
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jawa Barat-OU","B01-MSP Bandung","Nasional",NA,NA,NA,"Jawa_barat",NA,"Bandung1","BDG1_Iwan","BDG1_Iwan","Bandung1","Beverage","FOOD SERVICE","FOOD SERVICE","FOODSTALL","Bandung I",50,130
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jawa Barat-OU","B01-MSP Bandung","Nasional",NA,NA,NA,"Jawa_barat",NA,"Bandung1","BDG1_Iwan","BDG1_Iwan","Bandung1","Beverage","FOOD SERVICE","FOOD SERVICE","RESTAURANT","Bandung I",311,1834.083
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jawa Barat-OU","B01-MSP Bandung","Nasional",NA,NA,NA,"Jawa_barat",NA,"Bandung1","BDG1_Iwan","BDG1_Iwan","Bandung1","Beverage","FOOD SERVICE","FOOD SUPPLIER","FOOD SUPPLIER","Bandung I",1240,16606.25
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jawa Barat-OU","B01-MSP Bandung","Nasional",NA,NA,NA,"Jawa_barat",NA,"Bandung1","BDG1_Iwan","BDG1_Iwan","Bandung1","Beverage","FROZEN N TBK","FROZEN FOOD","FROZEN","Bandung I",415,733.0833
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jawa Barat-OU","B01-MSP Bandung","Nasional",NA,NA,NA,"Jawa_barat",NA,"Bandung1","BDG1_Iwan","BDG1_Iwan","Bandung1","Beverage","FROZEN N TBK","TOKO BAHAN KUE","TOKO BAHAN KUE","Bandung I",339,747.3334
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jawa Barat-OU","B01-MSP Bandung","Nasional",NA,NA,NA,"Jawa_barat",NA,"Bandung1","BDG1_Iwan","BDG1_Iwan","Bandung1","Beverage","GENERAL TRADE","INSTITUSI","INSTITUSI","Bandung I",9,415.1667
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jawa Barat-OU","B01-MSP Bandung","Nasional",NA,NA,NA,"Jawa_barat",NA,"Bandung1","BDG1_Iwan","BDG1_Iwan","Bandung1","Beverage","GENERAL TRADE","RETAIL","RETAIL FOOD","Bandung I",10,349.8334
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jawa Barat-OU","B01-MSP Bandung","Nasional",NA,NA,NA,"Jawa_barat",NA,"Bandung1","BDG1_Iwan","BDG1_Iwan","Bandung1","Beverage","GENERAL TRADE","RETAIL","RETAIL REGULAR","Bandung I",2955,4898.8342
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jawa Barat-OU","B01-MSP Bandung","Nasional",NA,NA,NA,"Jawa_barat",NA,"Bandung1","BDG1_Iwan","BDG1_Iwan","Bandung1","Beverage","GENERAL TRADE","WHOLESALER","WHOLESALER BEVERAGES","Bandung I",8,784
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jawa Barat-OU","B01-MSP Bandung","Nasional",NA,NA,NA,"Jawa_barat",NA,"Bandung1","BDG1_Iwan","BDG1_Iwan","Bandung1","Beverage","GENERAL TRADE","WHOLESALER","WHOLESALER REGULAR","Bandung I",229,846.5
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jawa Barat-OU","B01-MSP Bandung","Nasional",NA,NA,NA,"Jawa_barat",NA,"Bandung1","BDG1_Iwan","BDG1_Iwan","Bandung1","Beverage","MODERN TRADE","LMT(LOCAL MODERN TRADE)","LOCAL HYPERMARKET","Bandung I",44,51.8334
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jawa Barat-OU","B01-MSP Bandung","Nasional",NA,NA,NA,"Jawa_barat",NA,"Bandung1","BDG1_Iwan","BDG1_Iwan","Bandung1","Beverage","MODERN TRADE","LMT(LOCAL MODERN TRADE)","LOCAL MINIMARKET","Bandung I",355,241.2505
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jawa Barat-OU","B01-MSP Bandung","Nasional",NA,NA,NA,"Jawa_barat",NA,"Bandung1","BDG1_Iwan","BDG1_Iwan","Bandung1","Beverage","MODERN TRADE","LMT(LOCAL MODERN TRADE)","LOCAL SUPERMARKET","Bandung I",5074,23095.4173
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jawa Barat-OU","B01-MSP Bandung","Nasional",NA,NA,NA,"Jawa_barat",NA,"Bandung1","BDG1_Iwan","BDG1_Iwan","Bandung1","Beverage","MODERN TRADE","MT NKA","NKA HYPERMARKET","Bandung I",749,29705.0001
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jawa Barat-OU","B01-MSP Bandung","Nasional",NA,NA,NA,"Jawa_barat",NA,"Bandung1","BDG1_Iwan","BDG1_Iwan","Bandung1","Beverage","MODERN TRADE","MT NKA","NKA MINIMARKET","Bandung I",1179,133432.3348
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jawa Barat-OU","B01-MSP Bandung","Nasional",NA,NA,NA,"Jawa_barat",NA,"Bandung1","BDG1_Iwan","BDG1_Iwan","Bandung1","Beverage","MODERN TRADE","MT NKA","NKA SUPERMARKET","Bandung I",7060,61030.2526
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jawa Barat-OU","B01-MSP Bandung","Nasional",NA,NA,NA,"Jawa_barat",NA,"Bandung2","BDG2_Wanto","BDG2_Wanto_Yogi","Bandung2","Beverage","FOOD SERVICE","FOOD SERVICE","CAFE","Bandung II",215,289.4165
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jawa Barat-OU","B01-MSP Bandung","Nasional",NA,NA,NA,"Jawa_barat",NA,"Bandung2","BDG2_Wanto","BDG2_Wanto_Yogi","Bandung2","Beverage","FOOD SERVICE","FOOD SERVICE","HOTEL","Bandung II",11,15
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jawa Barat-OU","B01-MSP Bandung","Nasional",NA,NA,NA,"Jawa_barat",NA,"Bandung2","BDG2_Wanto","BDG2_Wanto_Yogi","Bandung2","Beverage","FOOD SERVICE","FOOD SERVICE","RESTAURANT","Bandung II",48,131.5
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jawa Barat-OU","B01-MSP Bandung","Nasional",NA,NA,NA,"Jawa_barat",NA,"Bandung2","BDG2_Wanto","BDG2_Wanto_Yogi","Bandung2","Beverage","FROZEN N TBK","FROZEN FOOD","FROZEN","Bandung II",490,577.1677
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jawa Barat-OU","B01-MSP Bandung","Nasional",NA,NA,NA,"Jawa_barat",NA,"Bandung2","BDG2_Wanto","BDG2_Wanto_Yogi","Bandung2","Beverage","GENERAL TRADE","INSTITUSI","INSTITUSI","Bandung II",24,48.4166
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jawa Barat-OU","B01-MSP Bandung","Nasional",NA,NA,NA,"Jawa_barat",NA,"Bandung2","BDG2_Wanto","BDG2_Wanto_Yogi","Bandung2","Beverage","GENERAL TRADE","RETAIL","RETAIL BEVERAGES","Bandung II",123,25824
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jawa Barat-OU","B01-MSP Bandung","Nasional",NA,NA,NA,"Jawa_barat",NA,"Bandung2","BDG2_Wanto","BDG2_Wanto_Yogi","Bandung2","Beverage","GENERAL TRADE","RETAIL","RETAIL FOOD","Bandung II",1475,1684.083
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jawa Barat-OU","B01-MSP Bandung","Nasional",NA,NA,NA,"Jawa_barat",NA,"Bandung2","BDG2_Wanto","BDG2_Wanto_Yogi","Bandung2","Beverage","GENERAL TRADE","RETAIL","RETAIL REGULAR","Bandung II",4383,8648.7533
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jawa Barat-OU","B01-MSP Bandung","Nasional",NA,NA,NA,"Jawa_barat",NA,"Bandung2","BDG2_Wanto","BDG2_Wanto_Yogi","Bandung2","Beverage","GENERAL TRADE","WHOLESALER","WHOLESALER REGULAR","Bandung II",93,5296
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jawa Barat-OU","B01-MSP Bandung","Nasional",NA,NA,NA,"Jawa_barat",NA,"Bandung2","BDG2_Wanto","BDG2_Wanto_Yogi","Bandung2","Beverage","MODERN TRADE","LMT(LOCAL MODERN TRADE)","LOCAL HYPERMARKET","Bandung II",186,2451
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jawa Barat-OU","B01-MSP Bandung","Nasional",NA,NA,NA,"Jawa_barat",NA,"Bandung2","BDG2_Wanto","BDG2_Wanto_Yogi","Bandung2","Beverage","MODERN TRADE","LMT(LOCAL MODERN TRADE)","LOCAL MINIMARKET","Bandung II",445,6583.417
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jawa Barat-OU","B01-MSP Bandung","Nasional",NA,NA,NA,"Jawa_barat",NA,"Bandung2","BDG2_Wanto","BDG2_Wanto_Yogi","Bandung2","Beverage","MODERN TRADE","LMT(LOCAL MODERN TRADE)","LOCAL SUPERMARKET","Bandung II",5542,34941.8339
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jawa Barat-OU","B01-MSP Bandung","Nasional",NA,NA,NA,"Jawa_barat",NA,"Bandung2","BDG2_Wanto","BDG2_Wanto_Yogi","Bandung2","Beverage","MODERN TRADE","LMT(LOCAL MODERN TRADE)","LOCAL WHOLESALER MODERN","Bandung II",122,1374.5
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jawa Barat-OU","B01-MSP Bandung","Nasional",NA,NA,NA,"Jawa_barat",NA,"Bandung2","BDG2_Wanto","BDG2_Wanto_Yogi","Bandung2","Beverage","MODERN TRADE","MT NKA","NKA HYPERMARKET","Bandung II",543,13644.5003
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jawa Barat-OU","B01-MSP Bandung","Nasional",NA,NA,NA,"Jawa_barat",NA,"Bandung2","BDG2_Wanto","BDG2_Wanto_Yogi","Bandung2","Beverage","MODERN TRADE","MT NKA","NKA MINIMARKET","Bandung II",131,36186.0001
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jawa Barat-OU","B01-MSP Bandung","Nasional",NA,NA,NA,"Jawa_barat",NA,"Bandung2","BDG2_Wanto","BDG2_Wanto_Yogi","Bandung2","Beverage","MODERN TRADE","MT NKA","NKA SUPERMARKET","Bandung II",3129,38600.5008
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jawa Barat-OU","B02-MSP Cirebon","Nasional",NA,NA,NA,"Jawa_barat",NA,"Cirebon","CRB_Otong","CRB_Otong","Cirebon","Beverage","FOOD SERVICE","FOOD SERVICE","CAFE","Cirebon",367,358.0001
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jawa Barat-OU","B02-MSP Cirebon","Nasional",NA,NA,NA,"Jawa_barat",NA,"Cirebon","CRB_Otong","CRB_Otong","Cirebon","Beverage","FOOD SERVICE","FOOD SERVICE","FOODSTALL","Cirebon",153,283.5831
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jawa Barat-OU","B02-MSP Cirebon","Nasional",NA,NA,NA,"Jawa_barat",NA,"Cirebon","CRB_Otong","CRB_Otong","Cirebon","Beverage","FOOD SERVICE","FOOD SERVICE","HOTEL","Cirebon",17,10.75
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jawa Barat-OU","B02-MSP Cirebon","Nasional",NA,NA,NA,"Jawa_barat",NA,"Cirebon","CRB_Otong","CRB_Otong","Cirebon","Beverage","FOOD SERVICE","FOOD SERVICE","RESTAURANT","Cirebon",262,742.5004
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jawa Barat-OU","B02-MSP Cirebon","Nasional",NA,NA,NA,"Jawa_barat",NA,"Cirebon","CRB_Otong","CRB_Otong","Cirebon","Beverage","FROZEN N TBK","FROZEN FOOD","FROZEN","Cirebon",448,400.0016
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jawa Barat-OU","B02-MSP Cirebon","Nasional",NA,NA,NA,"Jawa_barat",NA,"Cirebon","CRB_Otong","CRB_Otong","Cirebon","Beverage","FROZEN N TBK","TOKO BAHAN KUE","TOKO BAHAN KUE","Cirebon",435,515.4165
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jawa Barat-OU","B02-MSP Cirebon","Nasional",NA,NA,NA,"Jawa_barat",NA,"Cirebon","CRB_Otong","CRB_Otong","Cirebon","Beverage","GENERAL TRADE","INSTITUSI","INSTITUSI","Cirebon",18,10
"MSP Nasional","01 - MARJAN SYRUP","Marjan","MSP Jawa Barat-OU","B02-MSP Cirebon","Nasional",NA,NA,NA,"Jawa_barat",NA,"Cirebon","CRB_Otong","CRB_Otong","Cirebon","Beverage","GENERAL TRADE","RETAIL","RETAIL BEVERAGES","Cirebon",20,20
